timestamp,zone_id,node_id,tilt_x_deg,tilt_y_deg,displacement_mm,strain_ue,vibration_amp,risk_level
2026-03-01 08:31:35,Zone A,NODE_A1,0.0344,0.0407,0.436,66.18,0.0048,Normal
2026-03-01 08:31:35,Zone B,NODE_B1,0.9277,1.0656,10.284,275.92,0.2005,Warning
2026-03-01 08:31:35,Zone C,NODE_C1,4.7857,4.9857,48.68,695.25,2.4694,Critical
2026-03-01 08:31:36,Zone A,NODE_A1,0.0049,0.0482,0.703,108.96,0.0111,Normal
2026-03-01 08:31:36,Zone B,NODE_B1,1.0424,0.8694,8.538,249.32,0.1628,Warning
2026-03-01 08:31:36,Zone C,NODE_C1,4.7163,5.4727,41.012,750.98,2.4128,Critical
2026-03-01 08:31:37,Zone A,NODE_A1,0.0336,0.006,0.504,90.53,0.0022,Normal
2026-03-01 08:31:37,Zone B,NODE_B1,1.6507,0.896,8.268,245.97,0.0993,Warning
2026-03-01 08:31:37,Zone C,NODE_C1,5.9974,4.3427,43.337,772.61,3.2903,Critical
2026-03-01 08:31:38,Zone A,NODE_A1,-0.0361,0.0203,0.706,86.51,0.019,Normal
2026-03-01 08:31:38,Zone B,NODE_B1,1.6701,1.1867,9.359,299.81,0.1845,Warning
2026-03-01 08:31:38,Zone C,NODE_C1,5.5373,3.9232,53.34,749.24,2.372,Critical
2026-03-01 08:31:39,Zone A,NODE_A1,-0.0178,0.0329,0.728,81.76,0.0272,Normal
2026-03-01 08:31:39,Zone B,NODE_B1,1.4273,1.2291,9.468,235.48,0.1869,Warning
2026-03-01 08:31:39,Zone C,NODE_C1,6.923,6.9063,46.549,779.51,2.7431,Critical
2026-03-01 08:31:40,Zone A,NODE_A1,0.0108,0.0307,0.731,104.38,0.004,Normal
2026-03-01 08:31:40,Zone B,NODE_B1,1.7275,0.7618,7.291,224.55,0.1082,Warning
2026-03-01 08:31:40,Zone C,NODE_C1,4.704,5.5386,44.97,642.34,2.7252,Critical
2026-03-01 08:31:41,Zone A,NODE_A1,0.0221,0.0233,0.441,75.91,0.0234,Normal
2026-03-01 08:31:41,Zone B,NODE_B1,1.3323,1.2719,9.11,236.11,0.2425,Warning
2026-03-01 08:31:41,Zone C,NODE_C1,4.8859,3.86,48.825,708.94,2.2744,Critical
2026-03-01 08:31:42,Zone A,NODE_A1,-0.0119,-0.0265,0.803,127.92,0.0132,Normal
2026-03-01 08:31:42,Zone B,NODE_B1,1.483,1.0557,8.278,256.61,0.1346,Warning
2026-03-01 08:31:42,Zone C,NODE_C1,5.6471,5.0855,38.183,861.04,2.3791,Critical
2026-03-01 08:31:43,Zone A,NODE_A1,-0.026,-0.0172,0.442,82.87,0.075,Normal
2026-03-01 08:31:43,Zone B,NODE_B1,1.2195,0.5,9.653,294.32,0.1771,Warning
2026-03-01 08:31:43,Zone C,NODE_C1,6.5617,3.5835,34.544,754.83,2.6319,Critical
2026-03-01 08:31:44,Zone A,NODE_A1,0.0575,0.0124,0.335,101.83,0.0058,Normal
2026-03-01 08:31:44,Zone B,NODE_B1,1.12,0.964,11.3,236.67,0.2031,Warning
2026-03-01 08:31:44,Zone C,NODE_C1,6.4498,5.1852,40.345,643.6,2.9658,Critical
2026-03-01 08:31:45,Zone A,NODE_A1,-0.0268,-0.0233,0.556,120.74,0.0122,Normal
2026-03-01 08:31:45,Zone B,NODE_B1,1.2204,0.9213,6.307,269.74,0.1753,Warning
2026-03-01 08:31:45,Zone C,NODE_C1,5.4478,4.9058,44.994,609.09,2.7942,Critical
2026-03-01 08:31:46,Zone A,NODE_A1,-0.0196,-0.0148,0.781,130.03,0.0105,Normal
2026-03-01 08:31:46,Zone B,NODE_B1,0.9966,0.8075,7.14,253.05,0.1866,Warning
2026-03-01 08:31:46,Zone C,NODE_C1,4.8604,5.6778,45.3,661.95,2.6938,Critical
2026-03-01 08:31:47,Zone A,NODE_A1,-0.0047,-0.0064,0.71,115.98,0.002,Normal
2026-03-01 08:31:47,Zone B,NODE_B1,1.2181,1.1369,7.636,207.36,0.2016,Warning
2026-03-01 08:31:47,Zone C,NODE_C1,5.1092,5.4234,43.611,788.7,1.9614,Critical
2026-03-01 08:31:48,Zone A,NODE_A1,0.015,-0.0345,0.33,82.5,0.0233,Normal
2026-03-01 08:31:48,Zone B,NODE_B1,1.5562,0.8041,10.959,194.13,0.1984,Warning
2026-03-01 08:31:48,Zone C,NODE_C1,6.0343,4.5662,45.371,712.36,2.6195,Critical
2026-03-01 08:31:49,Zone A,NODE_A1,0.0188,0.0676,0.302,101.62,0.0151,Normal
2026-03-01 08:31:49,Zone B,NODE_B1,1.443,0.8558,8.15,191.17,0.1055,Warning
2026-03-01 08:31:49,Zone C,NODE_C1,5.8886,5.591,48.02,788.47,2.389,Critical
2026-03-01 08:31:50,Zone A,NODE_A1,-0.0042,0.0001,0.698,98.09,0.0087,Normal
2026-03-01 08:31:50,Zone B,NODE_B1,1.2022,1.2069,9.031,277.07,0.223,Warning
2026-03-01 08:31:50,Zone C,NODE_C1,6.7123,3.8578,40.171,741.78,2.7786,Critical
2026-03-01 08:31:51,Zone A,NODE_A1,0.0159,-0.0102,0.735,91.92,0.0297,Normal
2026-03-01 08:31:51,Zone B,NODE_B1,1.1343,0.9183,8.392,263.48,0.18,Warning
2026-03-01 08:31:51,Zone C,NODE_C1,5.4032,5.8187,47.25,667.81,2.7518,Critical
2026-03-01 08:31:52,Zone A,NODE_A1,0.0283,-0.0291,0.693,95.16,0.002,Normal
2026-03-01 08:31:52,Zone B,NODE_B1,1.1147,1.0171,8.334,204.04,0.1603,Warning
2026-03-01 08:31:52,Zone C,NODE_C1,3.4137,4.9687,46.759,676.33,2.1747,Critical
2026-03-01 08:31:53,Zone A,NODE_A1,-0.0369,-0.0876,0.279,109.74,0.0219,Normal
2026-03-01 08:31:53,Zone B,NODE_B1,1.2402,0.7758,6.269,268.28,0.2043,Warning
2026-03-01 08:31:53,Zone C,NODE_C1,6.4903,4.8119,58.012,759.91,2.6739,Critical
2026-03-01 08:31:54,Zone A,NODE_A1,-0.0375,-0.0315,0.644,96.48,0.002,Normal
2026-03-01 08:31:54,Zone B,NODE_B1,1.3964,0.9904,9.216,282.56,0.2233,Warning
2026-03-01 08:31:54,Zone C,NODE_C1,4.774,4.8548,46.266,776.43,1.7034,Critical
2026-03-01 08:31:55,Zone A,NODE_A1,-0.0252,0.013,0.666,126.97,0.0142,Normal
2026-03-01 08:31:55,Zone B,NODE_B1,0.9955,0.8614,10.758,312.87,0.1041,Warning
2026-03-01 08:31:55,Zone C,NODE_C1,4.665,4.7305,29.473,741.27,2.9528,Critical
2026-03-01 08:31:56,Zone A,NODE_A1,-0.0404,-0.0056,0.445,127.52,0.0203,Normal
2026-03-01 08:31:56,Zone B,NODE_B1,0.9788,0.9141,9.292,233.84,0.1274,Warning
2026-03-01 08:31:56,Zone C,NODE_C1,4.7554,4.993,47.23,788.05,1.7193,Critical
2026-03-01 08:31:57,Zone A,NODE_A1,-0.0191,0.0226,0.474,101.65,0.0099,Normal
2026-03-01 08:31:57,Zone B,NODE_B1,1.3966,0.9632,5.906,180.0,0.1979,Warning
2026-03-01 08:31:57,Zone C,NODE_C1,4.8138,5.1623,38.55,749.9,2.2492,Critical
2026-03-01 08:31:58,Zone A,NODE_A1,0.0713,0.0233,0.793,98.43,0.0119,Normal
2026-03-01 08:31:58,Zone B,NODE_B1,1.1994,1.1246,7.732,296.88,0.2491,Warning
2026-03-01 08:31:58,Zone C,NODE_C1,5.3377,4.9565,37.457,809.69,2.7979,Critical
2026-03-01 08:31:59,Zone A,NODE_A1,-0.0331,0.066,0.622,93.82,0.0069,Normal
2026-03-01 08:31:59,Zone B,NODE_B1,1.0335,0.7163,6.321,290.23,0.1354,Warning
2026-03-01 08:31:59,Zone C,NODE_C1,5.0504,5.3155,39.054,612.1,1.7081,Critical
2026-03-01 08:32:00,Zone A,NODE_A1,0.008,0.0074,0.514,105.75,0.0077,Normal
2026-03-01 08:32:00,Zone B,NODE_B1,1.4539,0.5115,5.784,267.66,0.179,Warning
2026-03-01 08:32:00,Zone C,NODE_C1,6.7603,4.3569,48.601,726.77,2.6671,Critical
2026-03-01 08:32:01,Zone A,NODE_A1,0.0159,0.0076,0.589,103.28,0.002,Normal
2026-03-01 08:32:01,Zone B,NODE_B1,1.2177,0.8081,8.296,212.22,0.1776,Warning
2026-03-01 08:32:01,Zone C,NODE_C1,5.5959,3.0369,42.106,651.84,2.6446,Critical
2026-03-01 08:32:02,Zone A,NODE_A1,0.0323,-0.0249,0.649,108.64,0.0221,Normal
2026-03-01 08:32:02,Zone B,NODE_B1,1.6376,0.8957,7.004,241.78,0.1137,Warning
2026-03-01 08:32:02,Zone C,NODE_C1,5.2273,3.6774,38.174,613.5,2.9642,Critical
2026-03-01 08:32:03,Zone A,NODE_A1,0.0139,0.0558,0.75,119.77,0.0451,Normal
2026-03-01 08:32:03,Zone B,NODE_B1,0.8424,0.7643,7.526,223.58,0.2552,Warning
2026-03-01 08:32:03,Zone C,NODE_C1,5.5271,4.257,40.419,702.26,2.2909,Critical
2026-03-01 08:32:04,Zone A,NODE_A1,-0.0276,-0.0385,0.688,101.34,0.0107,Normal
2026-03-01 08:32:04,Zone B,NODE_B1,1.5337,0.8619,8.352,293.57,0.2114,Warning
2026-03-01 08:32:04,Zone C,NODE_C1,4.329,4.1715,38.008,708.95,2.5871,Critical
2026-03-01 08:32:05,Zone A,NODE_A1,0.076,-0.0129,0.669,118.41,0.0148,Normal
2026-03-01 08:32:05,Zone B,NODE_B1,0.9009,1.1346,11.163,197.69,0.1697,Warning
2026-03-01 08:32:05,Zone C,NODE_C1,5.213,5.4833,28.054,876.35,2.3702,Critical
2026-03-01 08:32:06,Zone A,NODE_A1,0.0421,-0.0121,0.639,56.21,0.002,Normal
2026-03-01 08:32:06,Zone B,NODE_B1,1.4016,0.8765,6.351,221.82,0.1314,Warning
2026-03-01 08:32:06,Zone C,NODE_C1,5.5935,3.42,45.601,835.16,2.1924,Critical
2026-03-01 08:32:07,Zone A,NODE_A1,-0.0129,0.0589,0.815,105.7,0.0205,Normal
2026-03-01 08:32:07,Zone B,NODE_B1,1.0619,0.7735,6.546,231.54,0.1922,Warning
2026-03-01 08:32:07,Zone C,NODE_C1,6.6787,5.6713,33.12,681.06,3.006,Critical
2026-03-01 08:32:08,Zone A,NODE_A1,-0.0156,-0.012,0.243,118.75,0.0085,Normal
2026-03-01 08:32:08,Zone B,NODE_B1,1.6764,0.7377,5.221,309.31,0.1819,Warning
2026-03-01 08:32:08,Zone C,NODE_C1,5.4176,5.0747,46.455,756.24,1.7433,Critical
2026-03-01 08:32:09,Zone A,NODE_A1,-0.0454,-0.0355,0.458,91.52,0.002,Normal
2026-03-01 08:32:09,Zone B,NODE_B1,1.3618,1.1335,7.911,234.86,0.1288,Warning
2026-03-01 08:32:09,Zone C,NODE_C1,6.3197,4.8662,46.018,767.17,2.283,Critical
2026-03-01 08:32:10,Zone A,NODE_A1,-0.0308,-0.0449,0.753,84.94,0.0029,Normal
2026-03-01 08:32:10,Zone B,NODE_B1,1.1193,0.9395,7.609,285.54,0.209,Warning
2026-03-01 08:32:10,Zone C,NODE_C1,4.2295,5.5192,47.467,821.67,2.1837,Critical
2026-03-01 08:32:11,Zone A,NODE_A1,-0.0229,-0.0129,0.579,119.34,0.0138,Normal
2026-03-01 08:32:11,Zone B,NODE_B1,1.2309,1.0971,8.527,185.74,0.1407,Warning
2026-03-01 08:32:11,Zone C,NODE_C1,4.7153,4.3361,55.291,824.5,2.6202,Critical
2026-03-01 08:32:12,Zone A,NODE_A1,0.0384,-0.0762,0.681,114.91,0.0116,Normal
2026-03-01 08:32:12,Zone B,NODE_B1,0.8653,0.6124,5.036,220.21,0.137,Warning
2026-03-01 08:32:12,Zone C,NODE_C1,5.848,5.5998,49.541,806.33,1.9909,Critical
2026-03-01 08:32:13,Zone A,NODE_A1,0.0235,-0.0357,0.658,98.77,0.002,Normal
2026-03-01 08:32:13,Zone B,NODE_B1,1.1121,0.9206,8.93,283.76,0.1145,Warning
2026-03-01 08:32:13,Zone C,NODE_C1,5.6129,2.9635,41.873,820.86,2.0954,Critical
2026-03-01 08:32:14,Zone A,NODE_A1,0.0162,-0.0285,0.395,115.49,0.0138,Normal
2026-03-01 08:32:14,Zone B,NODE_B1,1.454,1.0353,5.907,261.74,0.1019,Warning
2026-03-01 08:32:14,Zone C,NODE_C1,5.9589,4.9346,37.081,771.45,2.7864,Critical
2026-03-01 08:32:15,Zone A,NODE_A1,-0.0101,0.0174,0.5,113.74,0.0287,Normal
2026-03-01 08:32:15,Zone B,NODE_B1,0.775,0.9145,9.316,193.77,0.1269,Warning
2026-03-01 08:32:15,Zone C,NODE_C1,4.4796,5.435,54.517,724.74,2.6617,Critical
2026-03-01 08:32:16,Zone A,NODE_A1,0.0277,0.0444,0.433,94.04,0.0139,Normal
2026-03-01 08:32:16,Zone B,NODE_B1,1.2079,0.8643,11.197,273.5,0.1111,Warning
2026-03-01 08:32:16,Zone C,NODE_C1,4.4351,5.0332,44.52,779.35,2.3582,Critical
2026-03-01 08:32:17,Zone A,NODE_A1,-0.0127,0.0078,0.657,120.63,0.0038,Normal
2026-03-01 08:32:17,Zone B,NODE_B1,1.0499,1.0427,9.399,269.12,0.1639,Warning
2026-03-01 08:32:17,Zone C,NODE_C1,6.1096,4.1538,27.698,793.55,2.4973,Critical
2026-03-01 08:32:18,Zone A,NODE_A1,-0.0114,-0.0615,0.183,98.93,0.0565,Normal
2026-03-01 08:32:18,Zone B,NODE_B1,1.1662,1.3119,8.119,307.23,0.1819,Warning
2026-03-01 08:32:18,Zone C,NODE_C1,5.2283,4.9543,43.897,741.71,2.1611,Critical
2026-03-01 08:32:19,Zone A,NODE_A1,-0.0377,0.0096,0.567,127.96,0.0037,Normal
2026-03-01 08:32:19,Zone B,NODE_B1,1.1872,0.9575,7.124,228.12,0.2477,Warning
2026-03-01 08:32:19,Zone C,NODE_C1,5.902,4.1288,30.976,672.01,2.494,Critical
2026-03-01 08:32:20,Zone A,NODE_A1,-0.0121,-0.0348,0.444,96.69,0.0104,Normal
2026-03-01 08:32:20,Zone B,NODE_B1,1.4742,1.0409,7.101,236.16,0.1875,Warning
2026-03-01 08:32:20,Zone C,NODE_C1,5.19,3.7103,45.559,780.09,2.7567,Critical
2026-03-01 08:32:21,Zone A,NODE_A1,0.0429,-0.039,0.691,77.45,0.002,Normal
2026-03-01 08:32:21,Zone B,NODE_B1,0.9429,1.1138,6.279,259.55,0.1681,Warning
2026-03-01 08:32:21,Zone C,NODE_C1,5.6144,4.5501,40.936,752.26,1.9725,Critical
2026-03-01 08:32:22,Zone A,NODE_A1,-0.0253,-0.0225,0.478,79.9,0.0188,Normal
2026-03-01 08:32:22,Zone B,NODE_B1,1.196,0.9918,8.083,259.56,0.1451,Warning
2026-03-01 08:32:22,Zone C,NODE_C1,5.4703,4.9458,52.55,864.9,2.4999,Critical
2026-03-01 08:32:23,Zone A,NODE_A1,0.052,-0.0354,0.955,93.6,0.0502,Normal
2026-03-01 08:32:23,Zone B,NODE_B1,0.5831,0.7822,8.537,256.95,0.1071,Warning
2026-03-01 08:32:23,Zone C,NODE_C1,4.9092,5.2628,34.676,750.75,2.9809,Critical
2026-03-01 08:32:24,Zone A,NODE_A1,0.0235,0.0017,0.186,83.21,0.0091,Normal
2026-03-01 08:32:24,Zone B,NODE_B1,0.8961,1.245,8.95,255.95,0.2346,Warning
2026-03-01 08:32:24,Zone C,NODE_C1,5.7802,4.6416,40.819,652.59,1.9439,Critical
2026-03-01 08:32:25,Zone A,NODE_A1,0.0161,-0.0154,0.638,96.46,0.0131,Normal
2026-03-01 08:32:25,Zone B,NODE_B1,1.2435,0.735,8.531,254.58,0.2256,Warning
2026-03-01 08:32:25,Zone C,NODE_C1,4.6211,3.318,44.819,767.32,2.3434,Critical
2026-03-01 08:32:26,Zone A,NODE_A1,0.011,0.0208,0.467,92.98,0.0026,Normal
2026-03-01 08:32:26,Zone B,NODE_B1,0.7241,1.0029,8.399,229.91,0.2083,Warning
2026-03-01 08:32:26,Zone C,NODE_C1,5.7819,6.0525,47.661,736.08,1.3977,Critical
2026-03-01 08:32:27,Zone A,NODE_A1,0.0425,0.0228,0.788,56.82,0.0386,Normal
2026-03-01 08:32:27,Zone B,NODE_B1,1.5649,1.2224,7.895,258.71,0.2146,Warning
2026-03-01 08:32:27,Zone C,NODE_C1,5.5545,3.8058,37.58,638.97,2.6463,Critical
2026-03-01 08:32:28,Zone A,NODE_A1,-0.0315,-0.0033,0.88,123.7,0.0081,Normal
2026-03-01 08:32:28,Zone B,NODE_B1,0.8627,0.8309,8.463,180.0,0.2271,Warning
2026-03-01 08:32:28,Zone C,NODE_C1,4.9349,4.0842,49.69,640.68,2.6261,Critical
2026-03-01 08:32:29,Zone A,NODE_A1,0.0108,-0.008,0.54,100.31,0.0092,Normal
2026-03-01 08:32:29,Zone B,NODE_B1,1.583,0.8211,9.144,182.92,0.1793,Warning
2026-03-01 08:32:29,Zone C,NODE_C1,5.6161,4.9611,60.0,693.57,2.7941,Critical
2026-03-01 08:32:30,Zone A,NODE_A1,0.0283,-0.0338,0.695,95.04,0.0155,Normal
2026-03-01 08:32:30,Zone B,NODE_B1,1.0228,0.9806,10.137,289.42,0.0996,Warning
2026-03-01 08:32:30,Zone C,NODE_C1,6.2185,4.7406,46.062,701.34,3.1116,Critical
2026-03-01 08:32:31,Zone A,NODE_A1,0.0191,-0.0306,0.462,113.47,0.033,Normal
2026-03-01 08:32:31,Zone B,NODE_B1,1.2237,0.8431,6.529,232.6,0.1844,Warning
2026-03-01 08:32:31,Zone C,NODE_C1,4.2778,4.5323,44.261,830.57,2.2845,Critical
2026-03-01 08:32:32,Zone A,NODE_A1,-0.0336,-0.0173,0.448,107.94,0.0083,Normal
2026-03-01 08:32:32,Zone B,NODE_B1,1.2742,0.5,5.726,253.23,0.08,Warning
2026-03-01 08:32:32,Zone C,NODE_C1,7.4736,4.1857,46.838,836.08,2.5462,Critical
2026-03-01 08:32:33,Zone A,NODE_A1,0.0098,-0.0299,0.313,89.44,0.0071,Normal
2026-03-01 08:32:33,Zone B,NODE_B1,1.4155,0.6434,9.611,200.65,0.188,Warning
2026-03-01 08:32:33,Zone C,NODE_C1,6.3263,4.5976,54.681,884.87,2.5322,Critical
2026-03-01 08:32:34,Zone A,NODE_A1,0.0289,0.0271,0.648,105.87,0.005,Normal
2026-03-01 08:32:34,Zone B,NODE_B1,1.6539,0.583,10.642,245.49,0.1404,Warning
2026-03-01 08:32:34,Zone C,NODE_C1,4.5038,5.1362,53.986,711.89,2.7257,Critical
2026-03-01 08:32:35,Zone A,NODE_A1,0.0096,-0.0675,0.518,86.04,0.0066,Normal
2026-03-01 08:32:35,Zone B,NODE_B1,1.2425,0.9331,8.842,248.42,0.3311,Warning
2026-03-01 08:32:35,Zone C,NODE_C1,5.6409,4.5674,44.359,817.59,2.4035,Critical
2026-03-01 08:32:36,Zone A,NODE_A1,0.034,0.0039,0.498,100.0,0.0516,Normal
2026-03-01 08:32:36,Zone B,NODE_B1,1.2338,0.7595,7.367,298.04,0.182,Warning
2026-03-01 08:32:36,Zone C,NODE_C1,4.5751,3.9356,35.002,802.91,2.5654,Critical
2026-03-01 08:32:37,Zone A,NODE_A1,0.0746,0.0102,0.665,133.82,0.0056,Normal
2026-03-01 08:32:37,Zone B,NODE_B1,0.8323,0.7591,9.978,255.53,0.2236,Warning
2026-03-01 08:32:37,Zone C,NODE_C1,4.7441,5.9575,48.182,807.85,1.9401,Critical
2026-03-01 08:32:38,Zone A,NODE_A1,0.051,-0.0211,0.44,109.26,0.003,Normal
2026-03-01 08:32:38,Zone B,NODE_B1,1.3101,1.3084,11.348,262.55,0.1547,Warning
2026-03-01 08:32:38,Zone C,NODE_C1,6.0212,5.7935,45.088,712.14,2.7319,Critical
2026-03-01 08:32:39,Zone A,NODE_A1,0.0016,-0.0224,0.54,110.0,0.0081,Normal
2026-03-01 08:32:39,Zone B,NODE_B1,1.4393,1.3051,6.802,256.4,0.2459,Warning
2026-03-01 08:32:39,Zone C,NODE_C1,5.0924,5.3602,43.494,830.5,1.8494,Critical
2026-03-01 08:32:40,Zone A,NODE_A1,-0.0287,-0.0002,0.567,96.99,0.0031,Normal
2026-03-01 08:32:40,Zone B,NODE_B1,1.1463,0.7698,7.24,225.7,0.1996,Warning
2026-03-01 08:32:40,Zone C,NODE_C1,4.8271,5.4719,51.186,656.81,1.8394,Critical
2026-03-01 08:32:41,Zone A,NODE_A1,-0.0088,-0.024,0.778,97.09,0.0464,Normal
2026-03-01 08:32:41,Zone B,NODE_B1,1.2513,0.9201,7.785,290.65,0.08,Warning
2026-03-01 08:32:41,Zone C,NODE_C1,5.2092,3.0893,45.27,798.44,1.8188,Critical
2026-03-01 08:32:42,Zone A,NODE_A1,-0.0328,-0.0694,0.561,91.87,0.002,Normal
2026-03-01 08:32:42,Zone B,NODE_B1,1.3828,0.7758,6.891,232.65,0.096,Warning
2026-03-01 08:32:42,Zone C,NODE_C1,5.8589,5.4232,34.411,807.39,2.8238,Critical
2026-03-01 08:32:43,Zone A,NODE_A1,-0.0894,-0.0486,0.441,108.23,0.0025,Normal
2026-03-01 08:32:43,Zone B,NODE_B1,0.9709,1.3059,6.688,280.39,0.2214,Warning
2026-03-01 08:32:43,Zone C,NODE_C1,5.277,6.2119,33.591,735.37,2.2071,Critical
2026-03-01 08:32:44,Zone A,NODE_A1,0.0436,0.0024,0.239,120.31,0.0029,Normal
2026-03-01 08:32:44,Zone B,NODE_B1,0.9344,1.0687,10.699,239.16,0.1969,Warning
2026-03-01 08:32:44,Zone C,NODE_C1,4.2661,4.8708,32.853,745.92,1.5618,Critical
2026-03-01 08:32:45,Zone A,NODE_A1,0.0693,-0.0118,0.534,132.35,0.0041,Normal
2026-03-01 08:32:45,Zone B,NODE_B1,1.7119,0.983,7.004,247.21,0.157,Warning
2026-03-01 08:32:45,Zone C,NODE_C1,4.5369,5.5068,47.53,641.32,2.3855,Critical
2026-03-01 08:32:46,Zone A,NODE_A1,-0.0098,-0.0661,0.295,75.21,0.0021,Normal
2026-03-01 08:32:46,Zone B,NODE_B1,1.2985,0.9503,6.283,297.62,0.1139,Warning
2026-03-01 08:32:46,Zone C,NODE_C1,7.0704,4.9688,50.529,781.18,3.1053,Critical
2026-03-01 08:32:47,Zone A,NODE_A1,0.0085,-0.0193,0.605,93.04,0.0208,Normal
2026-03-01 08:32:47,Zone B,NODE_B1,1.1067,1.5061,8.19,191.26,0.2528,Warning
2026-03-01 08:32:47,Zone C,NODE_C1,6.0537,5.0294,40.715,770.97,3.1564,Critical
2026-03-01 08:32:48,Zone A,NODE_A1,0.0171,-0.0615,0.05,104.92,0.0093,Normal
2026-03-01 08:32:48,Zone B,NODE_B1,1.1522,0.8878,6.91,221.31,0.2211,Warning
2026-03-01 08:32:48,Zone C,NODE_C1,4.8238,4.4502,50.221,804.73,2.2131,Critical
2026-03-01 08:32:49,Zone A,NODE_A1,-0.0413,0.0208,0.381,121.25,0.0132,Normal
2026-03-01 08:32:49,Zone B,NODE_B1,1.1587,1.0568,5.0,323.25,0.2596,Warning
2026-03-01 08:32:49,Zone C,NODE_C1,6.0883,4.1326,43.3,800.81,1.923,Critical
2026-03-01 08:32:50,Zone A,NODE_A1,0.0037,0.0219,0.281,103.98,0.008,Normal
2026-03-01 08:32:50,Zone B,NODE_B1,1.5173,0.701,9.094,204.26,0.15,Warning
2026-03-01 08:32:50,Zone C,NODE_C1,4.6927,4.8515,56.928,634.65,1.9164,Critical
2026-03-01 08:32:51,Zone A,NODE_A1,0.0309,-0.0153,0.321,89.52,0.002,Normal
2026-03-01 08:32:51,Zone B,NODE_B1,1.1885,1.0549,9.661,201.46,0.1631,Warning
2026-03-01 08:32:51,Zone C,NODE_C1,6.5824,3.8699,44.232,728.78,2.1735,Critical
2026-03-01 08:32:52,Zone A,NODE_A1,0.0657,-0.0087,0.822,98.1,0.002,Normal
2026-03-01 08:32:52,Zone B,NODE_B1,1.3939,1.1142,10.002,265.23,0.1348,Warning
2026-03-01 08:32:52,Zone C,NODE_C1,6.0873,5.9748,46.904,755.89,1.675,Critical
2026-03-01 08:32:53,Zone A,NODE_A1,-0.0272,-0.0352,0.352,95.04,0.0195,Normal
2026-03-01 08:32:53,Zone B,NODE_B1,1.0323,0.8551,9.544,180.0,0.1894,Warning
2026-03-01 08:32:53,Zone C,NODE_C1,4.7893,5.0008,45.994,616.98,2.3267,Critical
2026-03-01 08:32:54,Zone A,NODE_A1,0.0154,-0.0069,0.528,76.02,0.0057,Normal
2026-03-01 08:32:54,Zone B,NODE_B1,0.9254,0.614,9.649,249.64,0.2474,Warning
2026-03-01 08:32:54,Zone C,NODE_C1,5.4774,4.6941,35.473,694.74,1.6215,Critical
2026-03-01 08:32:55,Zone A,NODE_A1,0.0464,-0.0561,0.59,93.56,0.0117,Normal
2026-03-01 08:32:55,Zone B,NODE_B1,1.1962,1.0274,7.496,211.39,0.2301,Warning
2026-03-01 08:32:55,Zone C,NODE_C1,6.5974,5.3876,44.613,668.66,2.9429,Critical
2026-03-01 08:32:56,Zone A,NODE_A1,0.0303,0.0609,0.342,113.53,0.0046,Normal
2026-03-01 08:32:56,Zone B,NODE_B1,1.2636,1.1527,8.051,300.33,0.162,Warning
2026-03-01 08:32:56,Zone C,NODE_C1,4.9361,5.1994,40.213,701.72,2.5463,Critical
2026-03-01 08:32:57,Zone A,NODE_A1,0.0426,0.0006,0.569,132.62,0.0056,Normal
2026-03-01 08:32:57,Zone B,NODE_B1,1.1623,1.1506,9.194,266.95,0.1511,Warning
2026-03-01 08:32:57,Zone C,NODE_C1,5.5428,5.5668,43.345,754.88,1.7383,Critical
2026-03-01 08:32:58,Zone A,NODE_A1,0.0076,-0.0804,0.457,99.14,0.004,Normal
2026-03-01 08:32:58,Zone B,NODE_B1,1.4571,1.1083,5.544,267.42,0.1296,Warning
2026-03-01 08:32:58,Zone C,NODE_C1,5.3739,3.7649,46.644,716.24,3.035,Critical
2026-03-01 08:32:59,Zone A,NODE_A1,-0.0376,0.0218,0.626,82.55,0.009,Normal
2026-03-01 08:32:59,Zone B,NODE_B1,1.0773,0.8824,11.409,270.18,0.2392,Warning
2026-03-01 08:32:59,Zone C,NODE_C1,4.7719,4.462,37.014,801.94,2.9812,Critical
2026-03-01 08:33:00,Zone A,NODE_A1,-0.011,-0.0227,0.492,70.15,0.0234,Normal
2026-03-01 08:33:00,Zone B,NODE_B1,1.2794,0.6377,8.363,219.16,0.1496,Warning
2026-03-01 08:33:00,Zone C,NODE_C1,5.0615,5.836,39.465,701.77,3.1205,Critical
2026-03-01 08:33:01,Zone A,NODE_A1,-0.0025,-0.0317,0.748,98.29,0.0518,Normal
2026-03-01 08:33:01,Zone B,NODE_B1,0.8608,1.2173,6.583,294.04,0.0993,Warning
2026-03-01 08:33:01,Zone C,NODE_C1,6.1029,4.6269,42.668,881.1,1.8658,Critical
2026-03-01 08:33:02,Zone A,NODE_A1,0.0308,0.0094,0.98,78.61,0.0245,Normal
2026-03-01 08:33:02,Zone B,NODE_B1,1.1474,0.9329,8.101,279.61,0.2478,Warning
2026-03-01 08:33:02,Zone C,NODE_C1,4.7562,4.3715,39.865,765.93,2.8795,Critical
2026-03-01 08:33:03,Zone A,NODE_A1,-0.0381,-0.0466,0.488,107.61,0.0065,Normal
2026-03-01 08:33:03,Zone B,NODE_B1,1.3082,0.8585,5.0,207.89,0.166,Warning
2026-03-01 08:33:03,Zone C,NODE_C1,5.3689,4.6783,41.296,631.28,2.037,Critical
2026-03-01 08:33:04,Zone A,NODE_A1,0.0514,0.0263,0.654,106.81,0.0047,Normal
