timestamp,zone_id,node_id,tilt_x_deg,tilt_y_deg,displacement_mm,strain_ue,vibration_amp,risk_level
2026-03-01 08:03:55,Zone B,NODE_C1,1.5119,1.0825,8.098,278.05,0.1654,Warning
2026-03-01 08:03:56,Zone A,NODE_A1,0.0261,-0.001,0.191,77.82,0.02,Normal
2026-03-01 08:03:56,Zone A,NODE_B1,0.024,-0.0097,0.305,78.56,0.0101,Normal
2026-03-01 08:03:56,Zone B,NODE_C1,0.9455,0.6505,8.492,264.21,0.2847,Warning
2026-03-01 08:03:57,Zone A,NODE_A1,0.0203,-0.0062,0.41,101.66,0.0169,Normal
2026-03-01 08:03:57,Zone A,NODE_B1,0.0614,0.038,0.473,71.29,0.0022,Normal
2026-03-01 08:03:57,Zone B,NODE_C1,1.0548,1.1286,5.866,214.55,0.1863,Warning
2026-03-01 08:03:58,Zone A,NODE_A1,-0.0374,-0.0445,0.304,80.47,0.0069,Normal
2026-03-01 08:03:58,Zone A,NODE_B1,0.002,0.0297,0.515,89.64,0.0047,Normal
2026-03-01 08:03:58,Zone B,NODE_C1,1.2517,0.9476,7.879,286.69,0.1236,Warning
2026-03-01 08:03:59,Zone A,NODE_A1,0.038,0.0008,0.546,96.07,0.006,Normal
2026-03-01 08:03:59,Zone A,NODE_B1,0.031,-0.0461,0.712,128.59,0.0177,Normal
2026-03-01 08:03:59,Zone B,NODE_C1,1.0008,1.0132,6.54,277.91,0.19,Warning
2026-03-01 08:04:00,Zone A,NODE_A1,-0.0031,-0.0587,0.641,60.86,0.013,Normal
2026-03-01 08:04:00,Zone A,NODE_B1,0.0718,0.0195,0.432,98.49,0.004,Normal
2026-03-01 08:04:00,Zone B,NODE_C1,0.85,0.74,5.0,253.16,0.1675,Warning
2026-03-01 08:04:01,Zone A,NODE_A1,-0.0093,-0.0184,0.591,92.17,0.0248,Normal
2026-03-01 08:04:01,Zone A,NODE_B1,-0.0127,0.0058,0.765,87.26,0.0113,Normal
2026-03-01 08:04:01,Zone B,NODE_C1,1.7008,0.7154,9.019,190.53,0.1527,Warning
2026-03-01 08:04:02,Zone A,NODE_A1,-0.0071,0.003,0.666,55.31,0.002,Normal
2026-03-01 08:04:02,Zone A,NODE_B1,0.0563,0.037,0.43,101.56,0.002,Normal
2026-03-01 08:04:02,Zone B,NODE_C1,0.9434,0.7745,7.382,201.37,0.1873,Warning
2026-03-01 08:04:03,Zone A,NODE_A1,0.0397,0.0304,0.608,88.41,0.0048,Normal
2026-03-01 08:04:03,Zone A,NODE_B1,-0.0418,0.0098,0.72,106.77,0.0156,Normal
2026-03-01 08:04:03,Zone B,NODE_C1,1.4136,0.836,10.143,247.49,0.1608,Warning
2026-03-01 08:04:04,Zone A,NODE_A1,0.0515,-0.0226,0.539,78.95,0.0396,Normal
2026-03-01 08:04:04,Zone A,NODE_B1,-0.0308,-0.1,0.487,58.07,0.0066,Normal
2026-03-01 08:04:04,Zone B,NODE_C1,1.4651,1.0716,6.998,211.88,0.1975,Warning
2026-03-01 08:04:05,Zone A,NODE_A1,-0.0033,-0.0438,0.229,57.85,0.002,Normal
2026-03-01 08:04:05,Zone A,NODE_B1,0.0233,0.02,0.501,91.87,0.012,Normal
2026-03-01 08:04:05,Zone B,NODE_C1,1.2537,0.985,9.844,183.74,0.1419,Warning
2026-03-01 08:04:06,Zone A,NODE_A1,-0.0041,-0.0107,0.819,89.09,0.0031,Normal
2026-03-01 08:04:06,Zone A,NODE_B1,0.0403,-0.0096,0.778,103.2,0.0059,Normal
2026-03-01 08:04:06,Zone B,NODE_C1,0.6792,1.0093,10.759,316.27,0.2222,Warning
2026-03-01 08:04:07,Zone A,NODE_A1,0.013,-0.0272,0.703,105.52,0.0493,Normal
2026-03-01 08:04:07,Zone A,NODE_B1,0.0614,0.0418,0.648,113.22,0.002,Normal
2026-03-01 08:04:07,Zone B,NODE_C1,1.2577,0.7623,9.982,202.74,0.2327,Warning
2026-03-01 08:04:08,Zone A,NODE_A1,-0.0039,-0.0635,0.65,97.39,0.0369,Normal
2026-03-01 08:04:08,Zone A,NODE_B1,-0.0072,-0.0621,0.709,98.02,0.0024,Normal
2026-03-01 08:04:08,Zone B,NODE_C1,0.9488,0.7629,10.163,310.26,0.1397,Warning
2026-03-01 08:04:09,Zone A,NODE_A1,-0.0444,-0.0303,0.377,73.65,0.0125,Normal
2026-03-01 08:04:09,Zone A,NODE_B1,0.019,0.0099,0.598,109.84,0.0169,Normal
2026-03-01 08:04:09,Zone B,NODE_C1,1.0944,0.7342,6.937,245.33,0.1344,Warning
2026-03-01 08:04:10,Zone A,NODE_A1,0.0137,-0.0062,0.388,89.22,0.016,Normal
2026-03-01 08:04:10,Zone A,NODE_B1,0.0728,0.0515,0.3,111.75,0.002,Normal
2026-03-01 08:04:10,Zone B,NODE_C1,1.1609,1.0718,9.523,220.82,0.2171,Warning
2026-03-01 08:04:11,Zone A,NODE_A1,0.0048,-0.0334,0.511,111.79,0.0149,Normal
2026-03-01 08:04:11,Zone A,NODE_B1,-0.0473,-0.0335,0.655,96.19,0.0047,Normal
2026-03-01 08:04:11,Zone B,NODE_C1,1.0979,1.1704,10.133,282.12,0.1317,Warning
2026-03-01 08:04:12,Zone A,NODE_A1,-0.0021,-0.0468,0.615,88.32,0.0158,Normal
2026-03-01 08:04:12,Zone A,NODE_B1,-0.0083,0.0108,0.693,87.73,0.075,Normal
2026-03-01 08:04:12,Zone B,NODE_C1,1.3527,0.5936,11.236,252.07,0.1502,Warning
2026-03-01 08:04:13,Zone A,NODE_A1,0.0323,-0.0364,0.415,94.01,0.0063,Normal
2026-03-01 08:04:13,Zone A,NODE_B1,0.0502,-0.0534,0.7,101.77,0.0396,Normal
2026-03-01 08:04:13,Zone B,NODE_C1,0.8384,0.8226,10.771,287.33,0.2259,Warning
2026-03-01 08:04:14,Zone A,NODE_A1,-0.037,-0.0407,0.585,107.82,0.075,Normal
2026-03-01 08:04:14,Zone A,NODE_B1,-0.0431,-0.0082,0.626,121.58,0.0327,Normal
2026-03-01 08:04:14,Zone B,NODE_C1,1.5719,1.1527,6.658,242.71,0.1627,Warning
2026-03-01 08:04:15,Zone A,NODE_A1,0.0438,-0.0296,0.562,61.64,0.0027,Normal
2026-03-01 08:04:15,Zone A,NODE_B1,0.0209,0.0208,0.494,118.63,0.002,Normal
2026-03-01 08:04:15,Zone B,NODE_C1,0.5,0.7644,11.731,220.54,0.2186,Warning
2026-03-01 08:04:16,Zone A,NODE_A1,0.0613,-0.0262,0.418,117.73,0.0081,Normal
2026-03-01 08:04:16,Zone A,NODE_B1,0.032,0.0278,0.428,50.0,0.0034,Normal
2026-03-01 08:04:16,Zone B,NODE_C1,0.5494,0.5,10.09,256.1,0.1687,Warning
2026-03-01 08:04:17,Zone A,NODE_A1,0.0601,0.0744,0.299,97.38,0.0094,Normal
2026-03-01 08:04:17,Zone A,NODE_B1,0.027,-0.0134,0.662,110.66,0.0021,Normal
2026-03-01 08:04:17,Zone B,NODE_C1,1.7177,0.9184,7.181,303.47,0.1658,Warning
2026-03-01 08:04:18,Zone A,NODE_A1,-0.0178,0.0038,0.522,86.45,0.0109,Normal
2026-03-01 08:04:18,Zone A,NODE_B1,0.0661,-0.0338,0.636,79.01,0.0042,Normal
2026-03-01 08:04:18,Zone B,NODE_C1,1.3083,1.1076,10.176,260.41,0.1684,Warning
2026-03-01 08:04:19,Zone A,NODE_A1,0.05,-0.046,0.363,109.98,0.0041,Normal
2026-03-01 08:04:19,Zone A,NODE_B1,-0.0358,-0.0418,0.594,115.12,0.0024,Normal
2026-03-01 08:04:19,Zone B,NODE_C1,1.2619,0.9766,10.917,256.04,0.1565,Warning
2026-03-01 08:04:20,Zone A,NODE_A1,-0.0604,-0.0065,0.654,108.39,0.0078,Normal
2026-03-01 08:04:20,Zone A,NODE_B1,0.0409,-0.0139,0.44,108.67,0.0245,Normal
2026-03-01 08:04:20,Zone B,NODE_C1,1.1372,0.8561,12.925,293.07,0.2161,Warning
2026-03-01 08:04:21,Zone A,NODE_A1,0.0475,0.0104,0.555,92.54,0.0092,Normal
2026-03-01 08:04:21,Zone A,NODE_B1,-0.0029,0.05,0.553,76.6,0.0157,Normal
2026-03-01 08:04:21,Zone B,NODE_C1,1.1005,0.9285,10.351,223.95,0.1817,Warning
2026-03-01 08:04:22,Zone A,NODE_A1,0.0073,-0.0191,0.639,98.03,0.0091,Normal
2026-03-01 08:04:22,Zone A,NODE_B1,0.0231,-0.0397,0.394,99.76,0.0081,Normal
2026-03-01 08:04:22,Zone B,NODE_C1,1.0485,0.775,7.665,261.96,0.1051,Warning
2026-03-01 08:04:23,Zone A,NODE_A1,0.0123,0.0409,0.321,110.04,0.0188,Normal
2026-03-01 08:04:23,Zone A,NODE_B1,-0.0012,-0.0713,0.505,116.53,0.002,Normal
2026-03-01 08:04:23,Zone B,NODE_C1,1.3377,1.0066,8.663,180.0,0.2191,Warning
2026-03-01 08:04:24,Zone A,NODE_A1,0.0516,-0.0488,0.05,103.02,0.0078,Normal
2026-03-01 08:04:24,Zone A,NODE_B1,0.1,-0.0149,0.682,86.29,0.01,Normal
2026-03-01 08:04:24,Zone B,NODE_C1,1.0403,0.7767,8.422,260.9,0.1725,Warning
2026-03-01 08:04:25,Zone A,NODE_A1,0.0017,-0.1,0.181,111.31,0.0089,Normal
2026-03-01 08:04:25,Zone A,NODE_B1,-0.0427,-0.0471,0.263,84.7,0.0185,Normal
2026-03-01 08:04:25,Zone B,NODE_C1,1.2974,1.1787,7.874,278.13,0.0843,Warning
2026-03-01 08:04:26,Zone A,NODE_A1,-0.0049,0.0139,0.505,121.77,0.0058,Normal
2026-03-01 08:04:26,Zone A,NODE_B1,-0.013,-0.0339,0.398,97.75,0.0033,Normal
2026-03-01 08:04:26,Zone B,NODE_C1,1.0972,0.9179,8.781,279.59,0.2262,Warning
2026-03-01 08:04:27,Zone A,NODE_A1,0.0194,-0.0725,0.656,109.16,0.0107,Normal
2026-03-01 08:04:27,Zone A,NODE_B1,-0.0259,0.0279,0.432,83.49,0.002,Normal
2026-03-01 08:04:27,Zone B,NODE_C1,1.136,1.0157,8.375,292.49,0.2065,Warning
2026-03-01 08:04:28,Zone A,NODE_A1,-0.0521,-0.0732,0.636,50.75,0.0147,Normal
2026-03-01 08:04:28,Zone A,NODE_B1,0.1,0.1,0.707,115.08,0.0022,Normal
2026-03-01 08:04:28,Zone B,NODE_C1,0.9817,0.6831,7.394,204.41,0.1762,Warning
2026-03-01 08:04:29,Zone A,NODE_A1,-0.017,-0.045,0.576,88.6,0.002,Normal
2026-03-01 08:04:29,Zone A,NODE_B1,0.1,0.008,0.592,87.06,0.0135,Normal
2026-03-01 08:04:29,Zone B,NODE_C1,0.8309,0.715,10.373,286.46,0.2487,Warning
2026-03-01 08:04:30,Zone A,NODE_A1,0.0096,-0.0049,0.465,84.11,0.0379,Normal
2026-03-01 08:04:30,Zone A,NODE_B1,0.0134,-0.0205,0.447,95.77,0.0103,Normal
2026-03-01 08:04:30,Zone B,NODE_C1,0.6422,0.6186,9.839,272.82,0.1604,Warning
2026-03-01 08:04:31,Zone A,NODE_A1,-0.0463,-0.0434,0.666,114.71,0.0032,Normal
2026-03-01 08:04:31,Zone A,NODE_B1,-0.0135,-0.0228,0.789,112.89,0.0121,Normal
2026-03-01 08:04:31,Zone B,NODE_C1,1.1593,1.0988,7.956,298.98,0.2446,Warning
2026-03-01 08:04:32,Zone A,NODE_A1,0.054,0.0438,0.805,106.05,0.0191,Normal
2026-03-01 08:04:32,Zone A,NODE_B1,-0.0452,-0.025,0.747,58.56,0.0145,Normal
2026-03-01 08:04:32,Zone B,NODE_C1,0.9864,0.9847,8.638,294.75,0.2291,Warning
2026-03-01 08:04:33,Zone A,NODE_A1,0.0026,-0.0452,0.565,84.89,0.0134,Normal
2026-03-01 08:04:33,Zone A,NODE_B1,-0.0515,-0.0383,0.628,102.32,0.0215,Normal
2026-03-01 08:04:33,Zone B,NODE_C1,1.466,0.9371,6.132,244.86,0.233,Warning
2026-03-01 08:04:34,Zone A,NODE_A1,0.0266,-0.0222,0.365,95.78,0.0304,Normal
2026-03-01 08:04:34,Zone A,NODE_B1,-0.0068,-0.0121,0.381,118.15,0.0229,Normal
2026-03-01 08:04:34,Zone B,NODE_C1,1.5433,0.8474,6.818,180.0,0.1064,Warning
2026-03-01 08:04:35,Zone A,NODE_A1,0.0308,-0.0334,0.62,58.03,0.0167,Normal
2026-03-01 08:04:35,Zone A,NODE_B1,0.0106,0.0155,0.844,94.02,0.0144,Normal
2026-03-01 08:04:35,Zone B,NODE_C1,1.1347,0.5,9.863,247.7,0.2083,Warning
2026-03-01 08:04:36,Zone A,NODE_A1,-0.0049,0.0018,0.98,112.54,0.0028,Normal
2026-03-01 08:04:36,Zone A,NODE_B1,-0.0698,-0.0385,0.682,75.06,0.0158,Normal
2026-03-01 08:04:36,Zone B,NODE_C1,0.9097,0.8342,11.511,277.4,0.1804,Warning
2026-03-01 08:04:37,Zone A,NODE_A1,0.0079,-0.0327,0.171,134.76,0.0435,Normal
2026-03-01 08:04:37,Zone A,NODE_B1,-0.0169,-0.0177,0.262,138.99,0.0066,Normal
2026-03-01 08:04:37,Zone B,NODE_C1,0.7697,1.1488,8.661,208.47,0.2427,Warning
2026-03-01 08:04:38,Zone A,NODE_A1,0.0435,0.0297,0.98,137.33,0.0122,Normal
2026-03-01 08:04:38,Zone A,NODE_B1,0.0137,-0.083,0.519,83.37,0.0208,Normal
2026-03-01 08:04:38,Zone B,NODE_C1,0.5346,0.8606,10.654,245.2,0.2165,Warning
2026-03-01 08:04:39,Zone A,NODE_A1,0.029,-0.0125,0.331,77.81,0.0108,Normal
2026-03-01 08:04:39,Zone A,NODE_B1,-0.0076,-0.0235,0.738,91.97,0.0073,Normal
2026-03-01 08:04:39,Zone B,NODE_C1,0.74,0.8724,11.529,251.02,0.1945,Warning
2026-03-01 08:04:40,Zone A,NODE_A1,-0.0213,-0.0122,0.27,101.62,0.032,Normal
2026-03-01 08:04:40,Zone A,NODE_B1,0.0237,0.0437,0.371,100.45,0.002,Normal
2026-03-01 08:04:40,Zone B,NODE_C1,1.3833,1.377,8.606,269.43,0.1842,Warning
2026-03-01 08:04:41,Zone A,NODE_A1,-0.068,-0.049,0.299,128.67,0.002,Normal
2026-03-01 08:04:41,Zone A,NODE_B1,-0.0115,-0.0191,0.562,116.52,0.0156,Normal
2026-03-01 08:04:41,Zone B,NODE_C1,1.2561,0.9537,9.0,215.71,0.1823,Warning
2026-03-01 08:04:42,Zone A,NODE_A1,-0.0086,-0.0483,0.98,97.28,0.0451,Normal
2026-03-01 08:04:42,Zone A,NODE_B1,0.0405,-0.0587,0.265,112.7,0.0079,Normal
2026-03-01 08:04:42,Zone B,NODE_C1,1.0435,0.8503,9.878,227.84,0.1663,Warning
2026-03-01 08:04:43,Zone A,NODE_A1,0.015,-0.0069,0.628,113.19,0.002,Normal
2026-03-01 08:04:43,Zone A,NODE_B1,0.0337,-0.0575,0.559,106.63,0.0593,Normal
2026-03-01 08:04:43,Zone B,NODE_C1,1.3198,0.7134,7.451,231.68,0.2068,Warning
2026-03-01 08:04:44,Zone A,NODE_A1,0.0164,0.0425,0.572,95.76,0.0166,Normal
2026-03-01 08:04:44,Zone A,NODE_B1,0.0854,-0.0441,0.643,88.47,0.0513,Normal
2026-03-01 08:04:44,Zone B,NODE_C1,0.8724,0.8634,8.885,350.0,0.1708,Warning
2026-03-01 08:04:45,Zone A,NODE_A1,-0.003,-0.1,0.533,98.29,0.0215,Normal
2026-03-01 08:04:45,Zone A,NODE_B1,-0.0053,-0.0469,0.347,103.58,0.0025,Normal
2026-03-01 08:04:45,Zone B,NODE_C1,0.7592,0.9868,11.881,206.23,0.0873,Warning
2026-03-01 08:04:46,Zone A,NODE_A1,0.0081,-0.0048,0.47,94.39,0.0069,Normal
2026-03-01 08:04:46,Zone A,NODE_B1,0.0044,0.0048,0.385,129.16,0.0095,Normal
2026-03-01 08:04:46,Zone B,NODE_C1,1.2716,0.7358,5.315,236.78,0.2315,Warning
2026-03-01 08:04:47,Zone A,NODE_A1,-0.0264,0.0157,0.49,88.82,0.038,Normal
2026-03-01 08:04:47,Zone A,NODE_B1,0.0866,0.0782,0.459,79.53,0.0021,Normal
2026-03-01 08:04:47,Zone B,NODE_C1,1.1334,0.8274,9.358,264.41,0.2052,Warning
2026-03-01 08:04:48,Zone A,NODE_A1,-0.0019,-0.0222,0.334,130.13,0.002,Normal
2026-03-01 08:04:48,Zone A,NODE_B1,0.1,-0.0473,0.473,105.49,0.0247,Normal
2026-03-01 08:04:48,Zone B,NODE_C1,1.6221,0.9774,6.739,242.81,0.1954,Warning
2026-03-01 08:04:49,Zone A,NODE_A1,0.0024,0.0735,0.582,113.08,0.002,Normal
2026-03-01 08:04:49,Zone A,NODE_B1,0.0479,0.039,0.548,87.2,0.0343,Normal
2026-03-01 08:04:49,Zone B,NODE_C1,0.6796,1.0463,9.403,218.0,0.1531,Warning
2026-03-01 08:04:50,Zone A,NODE_A1,-0.0512,-0.048,0.346,90.58,0.0127,Normal
2026-03-01 08:04:50,Zone A,NODE_B1,0.0391,-0.052,0.599,105.51,0.0061,Normal
2026-03-01 08:04:50,Zone B,NODE_C1,1.4219,0.7456,6.236,277.16,0.2445,Warning
2026-03-01 08:04:51,Zone A,NODE_A1,0.0198,0.0662,0.476,112.1,0.0178,Normal
2026-03-01 08:04:51,Zone A,NODE_B1,-0.0636,-0.0666,0.564,86.46,0.017,Normal
2026-03-01 08:04:51,Zone B,NODE_C1,1.3007,1.2223,9.39,209.23,0.2482,Warning
2026-03-01 08:04:52,Zone A,NODE_A1,0.0298,0.033,0.632,71.07,0.0092,Normal
2026-03-01 08:04:52,Zone A,NODE_B1,-0.0056,-0.0018,0.675,103.02,0.002,Normal
2026-03-01 08:04:52,Zone B,NODE_C1,1.3564,0.988,8.179,289.7,0.1735,Warning
2026-03-01 08:04:53,Zone A,NODE_A1,-0.0336,-0.0613,0.501,120.21,0.0136,Normal
2026-03-01 08:04:53,Zone A,NODE_B1,-0.0122,-0.076,0.51,94.51,0.0026,Normal
2026-03-01 08:04:53,Zone B,NODE_C1,1.2676,1.1048,9.021,258.78,0.1795,Warning
2026-03-01 08:04:54,Zone A,NODE_A1,0.0073,-0.0037,0.236,88.3,0.002,Normal
2026-03-01 08:04:54,Zone A,NODE_B1,0.0139,0.0267,0.411,89.04,0.0027,Normal
2026-03-01 08:04:54,Zone B,NODE_C1,1.0191,1.0359,6.746,266.81,0.0949,Warning
2026-03-01 08:04:55,Zone A,NODE_A1,-0.0128,0.0374,0.501,58.38,0.0105,Normal
2026-03-01 08:04:55,Zone A,NODE_B1,0.0354,0.0081,0.759,88.29,0.0076,Normal
2026-03-01 08:04:55,Zone B,NODE_C1,1.367,0.5,8.149,250.22,0.1857,Warning
2026-03-01 08:04:56,Zone A,NODE_A1,-0.0212,-0.0154,0.28,122.54,0.0202,Normal
2026-03-01 08:04:56,Zone A,NODE_B1,-0.0396,-0.0555,0.353,96.78,0.004,Normal
2026-03-01 08:04:56,Zone B,NODE_C1,1.2373,1.0292,13.273,180.0,0.2104,Warning
2026-03-01 08:04:57,Zone A,NODE_A1,-0.0217,-0.0428,0.386,128.32,0.0402,Normal
2026-03-01 08:04:57,Zone A,NODE_B1,0.0277,0.0541,0.278,74.05,0.0137,Normal
2026-03-01 08:04:57,Zone B,NODE_C1,0.5067,0.8891,8.913,202.47,0.2202,Warning
2026-03-01 08:04:58,Zone A,NODE_A1,0.0404,-0.0715,0.606,76.62,0.0129,Normal
2026-03-01 08:04:58,Zone A,NODE_B1,-0.0278,-0.0177,0.274,118.7,0.0291,Normal
2026-03-01 08:04:58,Zone B,NODE_C1,0.9691,0.7514,7.269,282.53,0.1445,Warning
2026-03-01 08:04:59,Zone A,NODE_A1,0.0095,-0.0663,0.447,76.78,0.0024,Normal
2026-03-01 08:04:59,Zone A,NODE_B1,0.0253,0.0023,0.668,115.35,0.0247,Normal
2026-03-01 08:04:59,Zone B,NODE_C1,1.111,0.6969,5.452,227.86,0.1491,Warning
2026-03-01 08:05:00,Zone A,NODE_A1,0.0001,0.0162,0.44,96.97,0.0081,Normal
2026-03-01 08:05:00,Zone A,NODE_B1,0.0126,-0.0085,0.397,88.26,0.0072,Normal
2026-03-01 08:05:00,Zone B,NODE_C1,0.7387,1.2557,9.222,202.63,0.1579,Warning
2026-03-01 08:05:01,Zone A,NODE_A1,0.0719,-0.0466,0.726,123.19,0.0058,Normal
2026-03-01 08:05:01,Zone A,NODE_B1,-0.0178,-0.032,0.669,117.62,0.0103,Normal
2026-03-01 08:05:01,Zone B,NODE_C1,0.9073,0.9313,9.095,240.45,0.1862,Warning
2026-03-01 08:05:02,Zone A,NODE_A1,0.0537,0.0072,0.46,94.94,0.0089,Normal
2026-03-01 08:05:02,Zone A,NODE_B1,0.0259,0.0612,0.903,106.11,0.0182,Normal
2026-03-01 08:05:02,Zone B,NODE_C1,0.5,1.0307,8.888,266.88,0.1444,Warning
2026-03-01 08:05:03,Zone A,NODE_A1,-0.0121,0.0181,0.482,135.49,0.0033,Normal
2026-03-01 08:05:03,Zone A,NODE_B1,-0.0154,-0.0894,0.838,110.66,0.0221,Normal
2026-03-01 08:05:03,Zone B,NODE_C1,1.2661,0.9032,6.16,234.97,0.2221,Warning
2026-03-01 08:05:04,Zone A,NODE_A1,-0.0996,-0.039,0.524,100.44,0.0165,Normal
2026-03-01 08:05:04,Zone A,NODE_B1,0.0664,-0.0486,0.641,109.28,0.0065,Normal
2026-03-01 08:05:04,Zone B,NODE_C1,0.908,0.7213,10.004,230.39,0.1372,Warning
2026-03-01 08:05:05,Zone A,NODE_A1,0.0369,-0.0218,0.518,96.02,0.0066,Normal
2026-03-01 08:05:05,Zone A,NODE_B1,0.0437,0.0107,0.98,79.0,0.0165,Normal
2026-03-01 08:05:05,Zone B,NODE_C1,1.0179,1.2386,11.654,294.74,0.1701,Warning
2026-03-01 08:05:06,Zone A,NODE_A1,-0.0558,0.054,0.634,89.14,0.0156,Normal
2026-03-01 08:05:06,Zone A,NODE_B1,0.0305,0.0389,0.539,71.88,0.0316,Normal
2026-03-01 08:05:06,Zone B,NODE_C1,1.1088,1.0375,6.767,250.99,0.1488,Warning
2026-03-01 08:05:07,Zone A,NODE_A1,0.026,0.0291,0.746,110.45,0.0021,Normal
2026-03-01 08:05:07,Zone A,NODE_B1,-0.0087,-0.0221,0.483,80.36,0.0146,Normal
2026-03-01 08:05:07,Zone B,NODE_C1,0.569,0.5705,8.677,318.43,0.2312,Warning
2026-03-01 08:05:08,Zone A,NODE_A1,0.0566,0.0637,0.42,86.4,0.0157,Normal
2026-03-01 08:05:08,Zone A,NODE_B1,-0.0033,-0.0109,0.45,93.43,0.002,Normal
2026-03-01 08:05:08,Zone B,NODE_C1,0.906,0.9513,10.675,190.93,0.2005,Warning
2026-03-01 08:05:09,Zone A,NODE_A1,0.0084,0.0005,0.516,96.14,0.002,Normal
2026-03-01 08:05:09,Zone A,NODE_B1,0.0397,0.0004,0.59,75.12,0.0109,Normal
2026-03-01 08:05:09,Zone B,NODE_C1,1.0112,1.0123,11.83,288.28,0.1847,Warning
2026-03-01 08:05:10,Zone A,NODE_A1,-0.0896,-0.0261,0.491,105.03,0.005,Normal
2026-03-01 08:05:10,Zone A,NODE_B1,-0.026,0.0036,0.859,96.24,0.0302,Normal
2026-03-01 08:05:10,Zone B,NODE_C1,0.8902,0.9479,7.318,282.21,0.1876,Warning
2026-03-01 08:05:11,Zone A,NODE_A1,-0.0114,0.0207,0.925,79.86,0.022,Normal
2026-03-01 08:05:11,Zone A,NODE_B1,0.0061,-0.0934,0.795,111.69,0.0196,Normal
2026-03-01 08:05:11,Zone B,NODE_C1,0.6293,1.1858,10.341,245.78,0.1841,Warning
2026-03-01 08:05:12,Zone A,NODE_A1,0.0469,-0.0433,0.405,116.18,0.0071,Normal
2026-03-01 08:05:12,Zone A,NODE_B1,0.0072,-0.0432,0.551,71.39,0.004,Normal
2026-03-01 08:05:12,Zone B,NODE_C1,1.3116,1.025,5.537,298.64,0.3049,Warning
2026-03-01 08:05:13,Zone A,NODE_A1,-0.0115,0.0898,0.313,98.36,0.0251,Normal
2026-03-01 08:05:13,Zone A,NODE_B1,-0.0003,-0.0361,0.488,79.88,0.0408,Normal
2026-03-01 08:05:13,Zone B,NODE_C1,1.1308,0.7433,5.963,295.89,0.1551,Warning
2026-03-01 08:05:14,Zone A,NODE_A1,-0.0213,-0.033,0.236,103.97,0.0125,Normal
2026-03-01 08:05:14,Zone A,NODE_B1,-0.0249,-0.057,0.531,109.03,0.002,Normal
2026-03-01 08:05:14,Zone B,NODE_C1,1.1338,0.7346,8.035,180.0,0.2287,Warning
2026-03-01 08:05:15,Zone A,NODE_A1,-0.0111,0.0624,0.566,79.35,0.005,Normal
2026-03-01 08:05:15,Zone A,NODE_B1,0.0411,0.0209,0.473,106.11,0.0058,Normal
2026-03-01 08:05:15,Zone B,NODE_C1,1.0442,0.772,11.753,225.12,0.1498,Warning
2026-03-01 08:05:16,Zone A,NODE_A1,-0.0415,-0.0962,0.508,100.45,0.0154,Normal
2026-03-01 08:05:16,Zone A,NODE_B1,0.0447,-0.0177,0.447,92.94,0.0213,Normal
2026-03-01 08:05:16,Zone B,NODE_C1,0.9417,0.8893,9.263,217.23,0.181,Warning
2026-03-01 08:05:17,Zone A,NODE_A1,-0.0812,-0.0265,0.481,101.64,0.002,Normal
2026-03-01 08:05:17,Zone A,NODE_B1,-0.0341,0.0378,0.306,94.48,0.0048,Normal
2026-03-01 08:05:17,Zone B,NODE_C1,0.8258,0.7535,10.19,253.01,0.2058,Warning
2026-03-01 08:05:18,Zone A,NODE_A1,-0.0588,-0.0259,0.493,109.28,0.0042,Normal
2026-03-01 08:05:18,Zone A,NODE_B1,0.0745,-0.0173,0.676,82.95,0.0031,Normal
2026-03-01 08:05:18,Zone B,NODE_C1,1.2442,0.7894,8.707,276.42,0.1184,Warning
2026-03-01 08:05:19,Zone A,NODE_A1,0.0123,0.0497,0.525,108.64,0.0178,Normal
2026-03-01 08:05:19,Zone A,NODE_B1,-0.0216,-0.1,0.099,103.35,0.006,Normal
2026-03-01 08:05:19,Zone B,NODE_C1,1.1568,1.5493,8.19,269.85,0.1475,Warning
2026-03-01 08:05:20,Zone A,NODE_A1,0.0076,-0.0185,0.877,119.19,0.0098,Normal
2026-03-01 08:05:20,Zone A,NODE_B1,0.1,-0.0153,0.749,123.95,0.002,Normal
2026-03-01 08:05:20,Zone B,NODE_C1,0.5,1.0183,7.189,258.17,0.1175,Warning
2026-03-01 08:05:21,Zone A,NODE_A1,0.0059,-0.0059,0.349,119.54,0.002,Normal
2026-03-01 08:05:21,Zone A,NODE_B1,-0.0605,-0.0258,0.556,100.89,0.0049,Normal
2026-03-01 08:05:21,Zone B,NODE_C1,1.4992,0.6251,10.133,258.46,0.159,Warning
2026-03-01 08:05:22,Zone A,NODE_A1,0.0225,-0.0911,0.444,104.45,0.0083,Normal
2026-03-01 08:05:22,Zone A,NODE_B1,0.0113,-0.053,0.98,80.1,0.0055,Normal
2026-03-01 08:05:22,Zone B,NODE_C1,1.186,0.7644,9.759,217.76,0.1109,Warning
2026-03-01 08:05:23,Zone A,NODE_A1,-0.1,-0.0641,0.496,86.63,0.0163,Normal
2026-03-01 08:05:23,Zone A,NODE_B1,-0.0595,-0.0365,0.442,86.17,0.0049,Normal
2026-03-01 08:05:23,Zone B,NODE_C1,0.9226,0.7281,9.032,264.63,0.1345,Warning
2026-03-01 08:05:24,Zone A,NODE_A1,0.0011,-0.0412,0.619,83.29,0.0115,Normal
